ticker,price,curr
IBM,7966.38,USD
GOOGL,7442.99,CAD
AMZN,1490.91,EUR
TSLA,5697.28,CAD
GOOGL,6885.5,GBP
GOOGL,7617.72,GBP
GOOGL,5438.29,GBP
APPL,1617.13,CAD
F,1463.48,EUR
APPL,4937.89,USD
FB,8108.31,GBP
AMZN,2969.28,EUR
APPL,8790.66,EUR
IBM,2543.14,EUR
TSLA,5812.37,EUR
IBM,5451.96,USD
IBM,216.97,GBP
DIS,5036.28,EUR
FB,6469.45,GBP
FB,6556.9,EUR
F,1338.72,CAD
IBM,9343.21,USD
GOOGL,6468.42,GBP
DIS,9405.07,CAD
IBM,9554.98,USD
FB,2364.94,USD
APPL,752.27,EUR
GOOGL,2307.49,GBP
GOOGL,1323.97,CAD
IBM,687.06,CAD
AMZN,2471.54,EUR
F,1372.16,EUR
TSLA,1560.36,GBP
TSLA,6096.16,GBP
TSLA,243.67,EUR
F,5003.02,GBP
APPL,8527.88,USD
APPL,9188.09,EUR
TSLA,5235.97,CAD
FB,3599.23,USD
GOOGL,9745.66,CAD
TSLA,5251.73,CAD
IBM,2860.63,USD
TSLA,2600.41,GBP
F,4760.03,EUR
GOOGL,3224.13,GBP
TSLA,408.76,CAD
TSLA,4703.34,GBP
DIS,3989.28,EUR
F,622.16,EUR
IBM,8130.82,CAD
TSLA,5232.04,GBP
APPL,5755.97,USD
DIS,8566.89,CAD
DIS,110.54,CAD
GOOGL,8185.57,EUR
F,5777.67,USD
GOOGL,169.81,CAD
GOOGL,1727.73,USD
DIS,6482.3,EUR
AMZN,8465.39,USD
FB,970.99,USD
DIS,3610.38,USD
GOOGL,4847.89,USD
DIS,4484.38,GBP
IBM,6412.34,GBP
GOOGL,5793.27,GBP
AMZN,8665.43,GBP
F,9465.08,USD
DIS,2758.3,GBP
APPL,7095.4,EUR
DIS,1756.31,GBP
IBM,2513.53,USD
GOOGL,5215.42,CAD
GOOGL,4979.34,CAD
AMZN,4313.36,USD
FB,4887.7,EUR
AMZN,3208.33,USD
DIS,2895.9,CAD
APPL,1273.3,GBP
APPL,75.68,CAD
TSLA,8205.56,GBP
TSLA,8029.63,CAD
GOOGL,7027.58,GBP
GOOGL,1516.25,USD
TSLA,8036.23,CAD
GOOGL,9274.9,CAD
DIS,9155.23,GBP
AMZN,1429.1,CAD
AMZN,8883.5,GBP
FB,380.07,USD
APPL,5997.23,GBP
TSLA,4833.8,EUR
GOOGL,188.47,USD
DIS,1907.95,USD
F,3672.82,GBP
IBM,8011.08,EUR
DIS,2025.06,CAD
APPL,4580.1,USD
FB,605.43,USD
TSLA,799.77,CAD
TSLA,3091.71,EUR
F,4278.38,GBP
GOOGL,1440.58,EUR
DIS,5640.95,EUR
APPL,2709.59,CAD
FB,7827.7,EUR
GOOGL,1252.48,USD
DIS,36.32,USD
DIS,8657.89,USD
IBM,8616.21,GBP
F,5224.19,CAD
FB,5608.45,EUR
DIS,9058.31,CAD
F,9754.83,CAD
APPL,9792.43,CAD
GOOGL,3803.74,USD
DIS,5374.91,USD
AMZN,1034.37,GBP
DIS,9344.73,GBP
F,457.13,CAD
APPL,199.92,CAD
APPL,611.4,GBP
TSLA,834.22,EUR
GOOGL,598.45,EUR
DIS,4783.9,EUR
FB,4265.88,CAD
IBM,7549.35,GBP
F,1931.32,USD
TSLA,2978.54,GBP
GOOGL,4850.99,EUR
GOOGL,3911.72,CAD
DIS,975.94,EUR
GOOGL,1505.64,CAD
FB,9168.43,GBP
TSLA,7513.59,EUR
DIS,3197.53,USD
TSLA,8532.9,USD
IBM,7737.48,GBP
IBM,7162.84,GBP
F,6903.64,EUR
TSLA,1279.14,EUR
DIS,3282.19,EUR
GOOGL,8635.83,GBP
FB,9193.17,CAD
FB,1857.8,GBP
DIS,8608.9,USD
FB,6904.65,GBP
DIS,9069.69,EUR
DIS,4360.73,CAD
TSLA,479.19,EUR
FB,5964.9,GBP
TSLA,7763.71,GBP
AMZN,966.92,GBP
TSLA,8977.98,USD
TSLA,6964.42,USD
TSLA,1905.22,CAD
TSLA,9222.71,USD
IBM,4704.07,EUR
IBM,880.81,CAD
TSLA,9464.11,GBP
APPL,7776.13,CAD
GOOGL,8534.86,GBP
GOOGL,1332.89,GBP
AMZN,4111.7,EUR
TSLA,4934.79,CAD
IBM,2676.9,GBP
DIS,686.54,EUR
APPL,7448.71,GBP
AMZN,8255.2,USD
TSLA,6833.22,EUR
FB,5906.99,EUR
GOOGL,9751.19,GBP
DIS,7279.2,GBP
AMZN,4187.82,EUR
GOOGL,4138.28,USD
TSLA,1522.19,EUR
TSLA,3659.53,CAD
TSLA,1300.21,EUR
TSLA,8213.91,CAD
AMZN,3783.57,USD
IBM,6052.98,EUR
FB,9596.64,EUR
APPL,6401.32,GBP
AMZN,1129.56,CAD
APPL,1563.21,EUR
IBM,2882.47,CAD
APPL,2680.44,EUR
APPL,780.09,EUR
FB,2720.66,GBP
APPL,3486.95,EUR
FB,4378.26,USD
F,6518.03,GBP
DIS,2454.55,EUR
APPL,746.01,GBP
F,3080.12,GBP
F,8618.49,CAD
FB,6747.48,GBP
GOOGL,3090.5,USD
GOOGL,8989.05,EUR
IBM,7939.79,EUR
GOOGL,1052.63,EUR
IBM,3582.85,GBP
GOOGL,2105.18,CAD
DIS,6811.01,CAD
IBM,3693.62,EUR
AMZN,6859.2,EUR
IBM,985.6,GBP
FB,8288.72,CAD
TSLA,6938.22,USD
DIS,5571.86,CAD
DIS,237.0,CAD
TSLA,9112.44,EUR
APPL,9069.35,EUR
APPL,6570.09,EUR
AMZN,2231.92,USD
IBM,3139.7,CAD
F,7331.84,GBP
AMZN,3214.24,EUR
F,6620.07,CAD
AMZN,4773.93,EUR
F,3070.7,EUR
AMZN,1047.87,USD
IBM,9704.53,EUR
F,6540.47,EUR
AMZN,6259.31,USD
FB,6795.56,EUR
IBM,3032.83,USD
APPL,584.69,CAD
FB,5508.01,GBP
AMZN,4571.83,EUR
GOOGL,3935.3,USD
TSLA,4636.68,GBP
DIS,4582.31,GBP
IBM,4740.33,EUR
AMZN,113.06,USD
DIS,1977.85,EUR
FB,8544.07,EUR
IBM,4154.53,CAD
GOOGL,3853.95,GBP
DIS,8573.9,EUR
F,6348.26,USD
AMZN,7547.31,USD
F,2653.25,CAD
DIS,3066.53,CAD
AMZN,8254.87,CAD
F,6553.53,CAD
IBM,4921.72,EUR
APPL,3194.87,CAD
AMZN,811.84,CAD
IBM,3499.55,EUR
DIS,1281.86,EUR
AMZN,349.24,GBP
AMZN,7691.74,CAD
GOOGL,545.36,EUR
F,9647.36,USD
F,2027.73,GBP
APPL,4140.66,GBP
DIS,6768.65,GBP
GOOGL,5958.43,CAD
IBM,8898.82,USD
AMZN,7573.74,USD
TSLA,9509.36,EUR
FB,2513.18,GBP
IBM,967.44,USD
F,7845.84,CAD
F,3550.77,CAD
GOOGL,482.99,GBP
GOOGL,2020.93,CAD
IBM,1156.83,EUR
TSLA,9367.15,EUR
IBM,7197.2,USD
GOOGL,4101.01,CAD
APPL,112.8,GBP
DIS,7909.75,USD
GOOGL,8442.05,EUR
APPL,8185.41,CAD
DIS,6970.73,GBP
AMZN,5291.76,GBP
FB,7449.32,EUR
DIS,7684.76,USD
TSLA,8952.21,EUR
IBM,9462.75,GBP
FB,7729.27,USD
F,7478.07,EUR
AMZN,4105.08,USD
IBM,8164.26,USD
FB,2707.18,CAD
IBM,9473.48,EUR
APPL,2121.35,EUR
DIS,6208.78,CAD
IBM,6857.0,EUR
GOOGL,3541.4,GBP
DIS,73.07,EUR
F,4818.03,EUR
TSLA,9882.0,USD
APPL,2846.91,EUR
FB,6990.81,GBP
APPL,3717.44,EUR
GOOGL,7053.06,GBP
F,8680.84,EUR
GOOGL,5765.32,USD
APPL,324.51,GBP
AMZN,983.74,USD
APPL,671.05,USD
IBM,6049.44,GBP
F,1391.04,EUR
TSLA,3787.16,GBP
FB,4142.78,USD
GOOGL,9021.18,USD
TSLA,7753.45,GBP
TSLA,879.09,GBP
F,727.07,EUR
IBM,959.1,EUR
FB,108.57,GBP
IBM,9908.79,USD
F,1382.27,EUR
APPL,6634.84,CAD
AMZN,6859.81,GBP
IBM,8625.39,CAD
TSLA,9546.71,GBP
APPL,8550.86,EUR
IBM,6173.38,EUR
DIS,6735.87,USD
IBM,8049.17,GBP
AMZN,1004.56,EUR
AMZN,697.37,EUR
TSLA,2275.63,GBP
GOOGL,9861.74,CAD
AMZN,3957.01,CAD
AMZN,9451.13,GBP
F,5663.45,CAD
AMZN,9747.8,CAD
AMZN,2231.82,USD
DIS,4687.27,USD
IBM,6598.77,CAD
F,5822.74,CAD
FB,7377.09,EUR
FB,9518.89,GBP
AMZN,9102.79,EUR
F,9609.18,USD
DIS,6165.45,EUR
F,2935.0,CAD
IBM,3729.05,GBP
TSLA,2085.38,GBP
TSLA,2613.15,GBP
F,6715.36,CAD
DIS,3291.46,CAD
F,5944.95,GBP
F,5952.55,GBP
FB,9945.68,EUR
DIS,3088.01,GBP
IBM,202.29,CAD
FB,9326.3,EUR
FB,9632.3,EUR
IBM,7405.42,CAD
DIS,2956.35,USD
APPL,6702.71,CAD
APPL,2406.71,GBP
F,1446.39,USD
F,4940.25,GBP
AMZN,8203.52,USD
IBM,8180.77,CAD
GOOGL,9998.2,GBP
F,2291.5,GBP
GOOGL,436.04,CAD
F,1094.81,USD
AMZN,53.54,USD
TSLA,4206.55,GBP
TSLA,9013.71,EUR
F,8395.32,EUR
APPL,3893.06,GBP
F,8174.3,GBP
F,6498.49,GBP
TSLA,1270.49,USD
AMZN,530.35,USD
DIS,1319.47,USD
AMZN,5603.44,EUR
F,8631.49,EUR
FB,2542.66,EUR
AMZN,5283.75,GBP
F,9843.42,USD
DIS,5010.81,USD
DIS,8036.2,USD
APPL,7812.3,EUR
AMZN,359.12,GBP
AMZN,1364.68,USD
FB,6411.26,USD
FB,4052.76,EUR
GOOGL,9843.18,EUR
F,7627.58,GBP
TSLA,7659.86,EUR
GOOGL,8100.74,EUR
IBM,7687.58,EUR
IBM,5851.74,USD
AMZN,7078.12,USD
DIS,8549.92,EUR
FB,1151.48,USD
FB,2347.4,EUR
IBM,8100.25,CAD
DIS,5809.19,GBP
F,6722.4,USD
TSLA,7445.69,EUR
APPL,1457.15,EUR
TSLA,1593.17,EUR
GOOGL,6536.9,CAD
F,4567.15,USD
AMZN,8921.8,EUR
APPL,3644.1,EUR
DIS,5516.87,EUR
GOOGL,5982.17,GBP
TSLA,7919.34,GBP
FB,8376.34,GBP
TSLA,8755.32,USD
IBM,6083.29,CAD
APPL,7765.27,CAD
GOOGL,5754.67,GBP
DIS,5766.6,EUR
AMZN,4607.57,GBP
AMZN,6669.97,USD
FB,2238.6,EUR
FB,1434.36,USD
IBM,2655.29,GBP
APPL,988.9,GBP
GOOGL,5631.57,CAD
IBM,7374.23,GBP
F,2116.68,CAD
F,7532.19,EUR
F,7353.9,GBP
GOOGL,9587.01,EUR
DIS,7143.86,EUR
AMZN,6053.94,CAD
APPL,9969.6,GBP
FB,247.53,GBP
AMZN,5314.9,GBP
GOOGL,6565.92,CAD
FB,376.06,GBP
IBM,7469.05,USD
AMZN,4698.13,GBP
APPL,6587.97,EUR
TSLA,6597.9,USD
F,9578.93,CAD
IBM,4724.89,GBP
DIS,6553.68,USD
FB,1087.27,CAD
FB,1218.27,CAD
AMZN,3709.38,GBP
DIS,5436.95,USD
AMZN,3352.35,CAD
FB,669.26,GBP
DIS,5013.36,GBP
GOOGL,9011.75,GBP
TSLA,2433.85,EUR
GOOGL,6397.27,EUR
FB,8316.69,EUR
IBM,1626.05,GBP
F,5090.64,CAD
FB,8118.85,EUR
TSLA,8939.75,CAD
F,4729.09,EUR
IBM,4888.62,CAD
AMZN,4679.5,USD
AMZN,8148.22,CAD
GOOGL,8504.22,CAD
F,2479.7,CAD
TSLA,7711.26,EUR
APPL,6462.28,EUR
FB,4961.07,CAD
AMZN,8030.86,GBP
AMZN,2953.34,USD
AMZN,104.03,USD
GOOGL,6432.92,EUR
AMZN,5703.33,GBP
F,3668.39,EUR
FB,6487.54,USD
IBM,8702.57,EUR
IBM,6055.78,CAD
APPL,1642.51,CAD
TSLA,2146.59,CAD
AMZN,3317.9,USD
F,5127.4,EUR
FB,7851.9,USD
DIS,6269.45,EUR
TSLA,8870.46,EUR
AMZN,8638.34,CAD
AMZN,5166.38,GBP
DIS,2061.84,CAD
DIS,8797.52,USD
F,5483.01,GBP
APPL,5906.21,EUR
AMZN,6138.88,EUR
GOOGL,698.9,CAD
FB,4490.8,CAD
DIS,4420.44,GBP
AMZN,497.26,GBP
GOOGL,4897.3,USD
DIS,8374.46,EUR
IBM,5099.02,CAD
F,3833.28,USD
DIS,9929.36,USD
GOOGL,5747.49,USD
IBM,2315.26,GBP
F,189.99,EUR
F,9851.71,EUR
F,4395.27,GBP
TSLA,5849.76,CAD
DIS,3720.2,USD
TSLA,2591.73,CAD
AMZN,2685.61,USD
FB,532.45,EUR
GOOGL,3353.64,EUR
AMZN,4297.63,USD
IBM,1054.31,USD
APPL,8458.15,USD
IBM,235.06,EUR
IBM,9564.33,USD
APPL,2801.93,CAD
APPL,4297.9,EUR
FB,5531.96,GBP
IBM,8932.83,USD
FB,4943.2,EUR
DIS,7506.37,EUR
FB,3359.43,EUR
DIS,8460.74,CAD
F,6171.24,USD
DIS,9974.13,USD
DIS,8140.2,USD
IBM,4061.98,USD
AMZN,6700.65,CAD
IBM,7179.53,CAD
APPL,2323.14,EUR
FB,8555.27,EUR
DIS,2548.0,GBP
IBM,950.67,GBP
AMZN,5871.17,CAD
TSLA,4072.95,USD
GOOGL,4231.19,EUR
FB,9577.64,CAD
FB,4060.1,GBP
AMZN,2484.34,EUR
DIS,4337.92,GBP
DIS,5981.11,CAD
GOOGL,3845.54,CAD
IBM,5178.0,CAD
AMZN,8584.53,EUR
AMZN,67.76,CAD
APPL,8054.71,GBP
IBM,9262.09,USD
DIS,3207.54,EUR
APPL,1796.58,EUR
APPL,2304.11,CAD
FB,3974.43,CAD
IBM,731.76,CAD
AMZN,7607.47,CAD
AMZN,8351.22,USD
FB,7454.84,CAD
APPL,6630.46,GBP
GOOGL,1393.96,EUR
F,4333.74,GBP
TSLA,1901.29,GBP
IBM,2305.76,GBP
IBM,7632.18,CAD
AMZN,8182.74,GBP
FB,9754.11,USD
DIS,8795.38,GBP
AMZN,3086.19,EUR
DIS,6777.4,EUR
TSLA,870.48,USD
DIS,5899.69,GBP
DIS,4718.36,CAD
TSLA,9730.89,CAD
GOOGL,7711.5,EUR
F,2006.26,USD
APPL,7403.67,GBP
AMZN,1873.34,GBP
TSLA,663.66,CAD
FB,5938.61,GBP
DIS,6156.77,CAD
DIS,9683.36,GBP
F,6193.49,EUR
F,9132.51,EUR
AMZN,8884.63,EUR
APPL,6327.27,GBP
GOOGL,1681.92,USD
AMZN,3993.51,EUR
AMZN,6713.66,GBP
DIS,9826.53,CAD
GOOGL,7258.19,GBP
IBM,5641.01,GBP
IBM,6645.28,USD
AMZN,8186.71,USD
F,5168.01,GBP
APPL,6238.73,USD
F,5009.11,EUR
GOOGL,5853.67,CAD
F,9033.23,GBP
DIS,3752.01,EUR
TSLA,9513.84,GBP
AMZN,943.61,USD
F,9300.47,GBP
GOOGL,5301.89,EUR
APPL,7588.67,GBP
IBM,2757.92,GBP
F,3114.6,USD
AMZN,2639.84,USD
AMZN,8557.83,GBP
DIS,8641.08,GBP
F,2004.23,USD
TSLA,3075.36,GBP
GOOGL,6049.89,USD
F,5907.32,CAD
FB,6712.03,EUR
GOOGL,9302.98,EUR
TSLA,5938.84,EUR
GOOGL,4323.37,GBP
AMZN,3790.12,EUR
FB,3196.81,CAD
TSLA,6667.41,CAD
TSLA,6232.57,GBP
TSLA,6535.31,CAD
FB,6714.14,CAD
DIS,7087.67,EUR
TSLA,6691.21,EUR
APPL,1490.0,EUR
DIS,5317.16,CAD
TSLA,1356.07,USD
APPL,2992.76,GBP
APPL,4310.62,GBP
DIS,1658.95,CAD
GOOGL,4819.55,GBP
TSLA,1526.71,CAD
GOOGL,673.53,USD
FB,1005.89,USD
AMZN,5666.42,CAD
TSLA,5551.97,USD
IBM,5978.15,CAD
APPL,8049.43,EUR
IBM,5341.77,CAD
FB,5915.45,EUR
DIS,2435.11,EUR
GOOGL,1415.55,CAD
F,5989.3,GBP
F,1207.68,EUR
FB,4339.23,GBP
IBM,8620.67,EUR
FB,2383.45,USD
GOOGL,3262.05,CAD
AMZN,7090.15,EUR
FB,7493.45,EUR
APPL,9192.87,GBP
IBM,912.51,GBP
GOOGL,4862.51,EUR
AMZN,4893.74,USD
TSLA,7564.98,EUR
APPL,2952.42,GBP
AMZN,4333.42,CAD
FB,2101.56,CAD
GOOGL,6899.17,CAD
FB,9520.2,USD
FB,3212.38,EUR
DIS,1994.28,USD
APPL,842.01,USD
FB,8031.18,CAD
F,2960.47,GBP
TSLA,7488.47,EUR
AMZN,4192.54,GBP
TSLA,8433.63,USD
F,809.1,GBP
GOOGL,4584.48,GBP
APPL,5707.84,GBP
APPL,5258.77,USD
IBM,291.85,EUR
DIS,2032.18,USD
IBM,464.74,GBP
FB,5412.51,CAD
F,403.25,GBP
GOOGL,1831.59,GBP
GOOGL,8799.65,GBP
IBM,6232.9,CAD
DIS,8521.26,CAD
GOOGL,3151.85,CAD
F,9739.31,USD
TSLA,7520.98,EUR
IBM,6235.78,GBP
F,1996.74,CAD
DIS,6366.61,GBP
F,9125.71,CAD
F,5863.59,CAD
TSLA,7138.12,USD
APPL,9227.65,CAD
AMZN,9495.81,GBP
F,1886.24,EUR
AMZN,4689.58,USD
GOOGL,5425.39,EUR
APPL,9825.34,USD
TSLA,3406.28,CAD
APPL,3079.65,CAD
IBM,6751.65,USD
DIS,9796.68,EUR
AMZN,3990.04,CAD
IBM,5376.41,USD
GOOGL,6011.37,EUR
AMZN,346.38,GBP
TSLA,6810.96,USD
IBM,3489.22,GBP
IBM,3547.14,CAD
IBM,8319.85,CAD
FB,6448.71,CAD
IBM,3153.63,USD
APPL,6432.34,EUR
FB,3636.37,USD
APPL,5305.59,USD
APPL,528.84,EUR
GOOGL,8806.96,USD
IBM,2684.69,EUR
AMZN,8709.28,CAD
GOOGL,1198.99,EUR
APPL,1137.14,CAD
TSLA,8606.43,USD
DIS,6669.11,USD
AMZN,8619.22,CAD
DIS,139.32,EUR
AMZN,7673.35,EUR
FB,87.88,GBP
F,2098.55,CAD
GOOGL,5466.66,GBP
GOOGL,1801.14,USD
IBM,4842.26,EUR
APPL,1063.7,GBP
DIS,2626.5,CAD
AMZN,5287.93,GBP
AMZN,2053.48,USD
APPL,1227.54,CAD
DIS,6486.53,CAD
GOOGL,2217.97,USD
IBM,6130.86,EUR
FB,3424.28,USD
FB,9963.5,USD
DIS,6291.03,GBP
AMZN,3501.68,GBP
TSLA,6117.0,CAD
DIS,575.74,CAD
FB,8674.27,GBP
APPL,3951.55,GBP
FB,7005.27,GBP
GOOGL,5530.27,CAD
F,4286.55,USD
F,4386.11,EUR
APPL,6091.63,GBP
GOOGL,1336.46,EUR
DIS,5790.88,EUR
IBM,4532.68,EUR
FB,5641.62,EUR
DIS,7806.01,GBP
IBM,6666.96,CAD
AMZN,3732.57,USD
F,8303.93,USD
DIS,7706.77,CAD
AMZN,2715.97,EUR
AMZN,8374.97,GBP
FB,2715.72,USD
AMZN,895.4,EUR
APPL,1348.49,EUR
TSLA,5877.9,EUR
FB,6342.79,GBP
APPL,4144.82,EUR
F,8438.14,CAD
FB,2109.75,EUR
FB,2037.1,CAD
TSLA,2164.49,CAD
IBM,6431.06,GBP
DIS,494.3,EUR
FB,7378.13,EUR
IBM,1462.13,USD
FB,7542.86,GBP
APPL,5145.61,USD
TSLA,2343.72,GBP
DIS,4393.4,GBP
TSLA,9723.35,GBP
AMZN,1420.71,CAD
APPL,3386.48,CAD
IBM,3574.14,GBP
GOOGL,5090.24,USD
FB,2175.43,USD
FB,7448.16,USD
GOOGL,4668.24,USD
TSLA,7632.21,CAD
GOOGL,6598.11,GBP
DIS,8028.51,CAD
GOOGL,3361.36,USD
TSLA,6391.6,CAD
DIS,3800.93,EUR
AMZN,2181.73,GBP
AMZN,2712.25,USD
APPL,2270.72,EUR
DIS,8155.08,CAD
DIS,7756.51,GBP
F,4848.15,GBP
APPL,9500.59,USD
TSLA,4309.71,USD
DIS,5465.01,EUR
AMZN,2529.36,CAD
F,6275.47,EUR
APPL,9587.52,CAD
AMZN,9620.03,EUR
FB,3515.7,GBP
TSLA,6370.57,USD
GOOGL,8748.87,EUR
APPL,3123.45,CAD
TSLA,9722.83,EUR
DIS,2158.18,USD
DIS,8354.28,CAD
FB,3444.77,GBP
F,3580.47,EUR
F,2589.01,CAD
APPL,2566.72,GBP
FB,612.91,USD
AMZN,9722.67,GBP
DIS,6396.15,CAD
GOOGL,3813.77,CAD
DIS,5799.61,CAD
AMZN,2278.1,CAD
F,256.7,CAD
APPL,4112.9,USD
DIS,3582.53,USD
APPL,5322.71,USD
FB,8064.68,CAD
GOOGL,1965.85,EUR
AMZN,278.03,EUR
GOOGL,6818.16,CAD
AMZN,9766.37,EUR
GOOGL,7037.7,EUR
DIS,8078.3,USD
DIS,6767.39,CAD
TSLA,7231.16,USD
GOOGL,3737.12,EUR
TSLA,4674.48,CAD
FB,4529.69,USD
TSLA,2697.59,USD
AMZN,6278.07,USD
DIS,2618.49,USD
TSLA,15.63,USD
GOOGL,7728.46,USD
FB,3499.09,USD
GOOGL,6553.05,CAD
APPL,3105.19,GBP
IBM,3224.56,USD
GOOGL,5558.65,GBP
DIS,121.16,USD
F,2286.59,GBP
IBM,5356.42,GBP
AMZN,2361.96,USD
FB,9403.02,CAD
DIS,9597.88,USD
FB,2849.63,CAD
AMZN,3940.61,GBP
APPL,241.1,EUR
DIS,9870.34,EUR
TSLA,4202.49,EUR
AMZN,5700.41,EUR
GOOGL,2123.17,CAD
FB,7386.66,USD
F,801.42,GBP
IBM,7902.83,EUR
APPL,3930.94,USD
TSLA,2204.19,EUR
APPL,3925.5,CAD
F,4717.65,USD
DIS,6568.64,EUR
AMZN,3220.33,EUR
AMZN,9777.58,GBP
F,90.89,GBP
GOOGL,638.57,GBP
TSLA,6867.35,GBP
TSLA,3210.58,USD
AMZN,32.74,GBP
FB,9005.97,EUR
IBM,7974.5,CAD
AMZN,2234.61,USD
FB,5722.09,EUR
FB,487.78,CAD
APPL,5047.44,USD
GOOGL,3411.9,GBP
APPL,6150.75,EUR
FB,3763.66,GBP
IBM,3967.26,CAD
APPL,47.89,EUR
F,6101.48,CAD
AMZN,2680.7,USD
F,5014.67,USD
F,9438.18,EUR
GOOGL,6050.29,EUR
TSLA,6406.77,CAD
APPL,8560.82,CAD
AMZN,3354.01,EUR
DIS,1240.97,CAD
TSLA,9410.77,GBP
APPL,8186.49,EUR
F,9645.28,CAD
FB,1460.56,EUR
APPL,3605.48,GBP
GOOGL,4748.26,EUR
F,3513.05,GBP
TSLA,8069.73,EUR
F,9498.89,GBP
FB,2562.75,USD
FB,2240.37,USD
APPL,7295.15,GBP
DIS,9525.05,CAD
GOOGL,9679.59,CAD
FB,1906.34,USD
DIS,3164.39,EUR
IBM,6583.62,GBP
TSLA,2947.61,EUR
APPL,6442.88,GBP
GOOGL,2607.51,EUR
GOOGL,3272.64,USD
F,2156.92,CAD
IBM,647.63,GBP
TSLA,5154.33,EUR
F,9438.66,USD
APPL,3192.34,USD
TSLA,4543.05,GBP
F,7780.13,GBP
IBM,9240.93,CAD
DIS,2329.39,CAD
APPL,7018.64,CAD
IBM,5344.41,EUR
TSLA,8906.77,GBP
AMZN,1707.21,USD
TSLA,3435.26,CAD
AMZN,2478.72,GBP
TSLA,7251.9,GBP
TSLA,5781.79,GBP
DIS,3993.58,USD
GOOGL,4211.64,GBP
AMZN,1306.91,EUR
FB,9573.16,EUR
TSLA,3831.88,CAD
AMZN,3232.98,EUR
DIS,629.65,GBP
F,9759.03,USD
DIS,4330.85,CAD
FB,9536.23,CAD
F,5929.25,CAD
DIS,81.5,GBP
TSLA,8688.47,CAD
GOOGL,3446.69,EUR
AMZN,8584.93,GBP
AMZN,1388.55,USD
F,6628.39,USD
APPL,932.73,GBP
AMZN,1012.58,GBP
IBM,4447.43,CAD
TSLA,4459.96,EUR
AMZN,8256.64,USD
APPL,3718.41,CAD
GOOGL,1160.66,USD
GOOGL,8327.98,GBP
IBM,7525.52,EUR
IBM,8803.55,EUR
DIS,2913.22,GBP
APPL,9538.68,EUR
AMZN,4168.67,EUR
IBM,4145.37,EUR
TSLA,9073.53,GBP
FB,2236.98,EUR
AMZN,4354.93,CAD
FB,6314.63,EUR
DIS,375.9,GBP
GOOGL,2503.79,CAD
APPL,1795.97,EUR
TSLA,3684.01,GBP
APPL,4130.28,GBP
IBM,2230.79,EUR
TSLA,9433.66,USD
DIS,7434.86,EUR
F,1234.0,USD
APPL,4621.87,EUR
F,172.11,EUR
F,1474.45,EUR
AMZN,5679.4,EUR
IBM,7506.43,CAD
FB,1568.89,CAD
F,4757.23,USD
F,3785.19,EUR
IBM,8498.87,EUR
F,7826.98,CAD
IBM,1474.02,CAD
TSLA,2988.94,GBP
DIS,4908.16,GBP
APPL,2510.85,GBP
DIS,4316.22,USD
FB,8884.96,USD
AMZN,960.19,EUR
AMZN,5195.52,CAD
TSLA,9193.9,EUR
AMZN,1436.92,EUR
GOOGL,2653.93,CAD
F,2736.91,EUR
F,3056.6,GBP
DIS,354.32,USD
F,6822.42,GBP
IBM,7455.11,USD
TSLA,6299.82,GBP
TSLA,5373.1,USD
FB,8738.22,GBP
APPL,775.38,USD
DIS,8654.51,EUR
AMZN,8972.27,EUR
GOOGL,4089.06,GBP
DIS,3653.06,EUR
F,3298.13,GBP
F,9360.48,EUR
FB,5891.96,CAD
AMZN,2984.45,EUR
IBM,8265.66,CAD
AMZN,9898.48,USD
TSLA,2600.76,CAD
TSLA,5514.01,CAD
DIS,3110.78,EUR
APPL,5431.85,GBP
GOOGL,6286.83,EUR
IBM,9434.4,USD
TSLA,13.41,GBP
APPL,125.74,CAD
IBM,756.07,CAD
IBM,4920.65,USD
DIS,949.98,EUR
APPL,9337.5,GBP
TSLA,5339.26,GBP
DIS,920.54,GBP
FB,4886.33,CAD
TSLA,2512.05,USD
FB,3922.41,GBP
FB,6228.31,CAD
DIS,2687.22,USD
F,842.92,CAD
APPL,3615.29,CAD
FB,8299.53,CAD
GOOGL,4123.39,CAD
FB,4640.01,EUR
F,3365.06,USD
DIS,2477.13,GBP
GOOGL,8305.03,EUR
GOOGL,2482.94,CAD
F,2967.5,EUR
F,4094.27,CAD
GOOGL,3594.48,CAD
FB,5897.94,CAD
TSLA,7669.33,EUR
F,4467.86,GBP
AMZN,8812.96,EUR
AMZN,8683.96,EUR
F,9106.69,EUR
GOOGL,6315.25,GBP
F,3060.51,EUR
FB,8040.47,CAD
FB,3082.33,USD
AMZN,8556.11,CAD
FB,6317.47,EUR
AMZN,1977.41,EUR
DIS,1640.67,CAD
IBM,6260.98,EUR
GOOGL,678.37,CAD
AMZN,9010.5,USD
F,8873.58,GBP
TSLA,2549.67,EUR
IBM,6021.17,GBP
APPL,7000.97,CAD
F,3541.58,EUR
IBM,2228.75,EUR
IBM,4926.96,GBP
IBM,6007.46,EUR
DIS,8127.76,EUR
F,1091.08,USD
TSLA,4013.75,USD
FB,7144.49,CAD
TSLA,5506.45,USD
APPL,1171.0,CAD
GOOGL,2503.28,EUR
DIS,3894.55,USD
APPL,2490.33,EUR
F,8391.97,EUR
DIS,2656.55,CAD
GOOGL,2954.63,EUR
FB,2992.65,EUR
DIS,3777.95,EUR
AMZN,8808.11,GBP
APPL,3113.3,EUR
AMZN,8514.38,GBP
TSLA,2737.76,USD
